season,season_type,week,player_display_name,player_position,team_abbr,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected
2018,REG,9,Dion Lewis,RB,TEN,5.05274193548387,26.3157894736842,3.04388235294118,19,62,3.26315789473684,0,00-0028087,Dion,Lewis,33,D.Lewis,82.004141697644,-20.004141697644,-1.05284956303389,0.210526315789474
2018,REG,9,Alvin Kamara,RB,NO,4.40353658536585,57.8947368421053,3.03794117647059,19,82,4.31578947368421,2,00-0033906,Alvin,Kamara,41,A.Kamara,67.4896727472339,14.5103272527661,0.763701434356112,0.421052631578947
2018,REG,9,Frank Gore,RB,MIA,4.62924528301887,5,2.52394444444444,20,53,2.65,0,00-0023500,Frank,Gore,21,F.Gore,73.5316446577489,-20.5316446577489,-1.02658223288745,0.45
2018,REG,9,LeSean McCoy,RB,BUF,12.054,10,2.47342857142857,10,10,1,0,00-0027029,LeSean,McCoy,25,L.McCoy,35.0039550907674,-25.0039550907674,-2.50039550907674,0
2018,REG,9,Ezekiel Elliott,RB,DAL,4.3883606557377,41.1764705882353,2.59576923076923,17,61,3.58823529411765,0,00-0033045,Ezekiel,Elliott,21,E.Elliott,58.0251880284721,2.97481197152788,0.17498893950164,0.411764705882353
2018,REG,9,Dalvin Cook,RB,MIN,2.35134831460674,10,2.551375,10,89,8.9,0,00-0033893,Dalvin,Cook,33,D.Cook,50.1133902949065,38.8866097050935,3.88866097050935,0.2
2018,REG,9,Aaron Jones,RB,GB,3.22146666666667,7.14285714285714,2.51269230769231,14,75,5.35714285714286,0,00-0033293,Aaron,Jones,33,A.Jones,74.9549724010436,0.0450275989563664,0.00321625706831189,0.428571428571429
2018,REG,9,Latavius Murray,RB,MIN,4.75645161290323,40,2.9948,10,31,3.1,1,00-0030513,Latavius,Murray,25,L.Murray,25.1404169387672,-0.140416938767167,-0.0156018820852408,0.333333333333333
2018,REG,9,James Conner,RB,PIT,4.06448598130841,0,2.99095454545455,24,107,4.45833333333333,0,00-0033553,James,Conner,30,J.Conner,102.722083915064,4.27791608493644,0.178246503539018,0.375
2018,REG,9,Kerryon Johnson,RB,DET,5.59621621621622,50,2.90683333333333,12,37,3.08333333333333,0,00-0034349,Kerryon,Johnson,33,K.Johnson,51.438944047512,-14.438944047512,-1.20324533729267,0.333333333333333
2018,REG,9,James White,RB,NE,5.72161290322581,8.33333333333333,2.99425,12,31,2.58333333333333,2,00-0031062,James,White,28,J.White,35.1404369565978,-4.14043695659782,-0.345036413049818,0.416666666666667
2018,REG,9,Melvin Gordon,RB,LAC,2.71681415929204,31.25,2.59857142857143,16,113,7.0625,1,00-0032144,Melvin,Gordon,28,M.Gordon,110.592488795743,2.40751120425681,0.15046945026605,0.25
2018,REG,9,Jordan Howard,RB,CHI,3.87191489361702,28.5714285714286,2.3492,14,47,3.35714285714286,2,00-0032780,Jordan,Howard,24,J.Howard,51.6823967614865,-4.6823967614865,-0.33445691153475,0.357142857142857
2018,REG,9,Lamar Miller,RB,HOU,7.99142857142857,58.3333333333333,2.672875,12,21,1.75,0,00-0029615,Lamar,Miller,26,L.Miller,50.6395539974811,-29.6395539974811,-2.46996283312342,0.166666666666667
2018,REG,9,Nick Chubb,RB,CLE,4.02517647058824,45.4545454545455,3.05195,22,85,3.86363636363636,1,00-0034791,Nicholas,Chubb,24,N.Chubb,73.9887498673996,11.0112501326004,0.500511369663654,0.409090909090909
2018,REG,9,Mike Davis,RB,SEA,3.50241935483871,13.3333333333333,2.32530769230769,15,62,4.13333333333333,0,00-0032063,Michael,Davis,27,M.Davis,89.4777086154206,-27.4777086154206,-1.83184724102804,0.333333333333333
2018,REG,9,Christian McCaffrey,RB,CAR,3.79544303797468,17.6470588235294,2.881125,17,79,4.64705882352941,2,00-0033280,Christian,McCaffrey,22,C.McCaffrey,61.9153423316549,16.0846576683451,1.00529110427157,0.4375
2018,REG,9,Tevin Coleman,RB,ATL,3.36727272727273,23.0769230769231,2.476,13,88,6.76923076923077,0,00-0032058,Tevin,Coleman,26,T.Coleman,77.3785515794084,7.62144842059158,0.635120701715965,0.5
2018,REG,9,Kareem Hunt,RB,KC,3.26626373626374,23.5294117647059,2.89873333333333,17,91,5.35294117647059,2,00-0033923,Kareem,Hunt,27,K.Hunt,68.6423014355765,22.3576985644235,1.31515873908374,0.294117647058824
2018,REG,9,Todd Gurley,RB,LAR,3.16529411764706,7.69230769230769,2.83023076923077,13,68,5.23076923076923,1,00-0032241,Todd,Gurley,30,T.Gurley,75.2303064736987,-7.23030647369866,-0.556177421053743,0.307692307692308
2018,REG,10,Saquon Barkley,RB,NYG,4.78791044776119,25,3.10452941176471,20,67,3.35,0,00-0034844,Saquon,Barkley,26,S.Barkley,72.6975912292124,-8.69759122921235,-0.457767959432229,0.315789473684211
2018,REG,10,Ezekiel Elliott,RB,DAL,2.41741721854305,31.5789473684211,2.63688888888889,19,151,7.94736842105263,1,00-0033045,Ezekiel,Elliott,21,E.Elliott,114.291199807745,36.7088001922553,1.93204211538186,0.421052631578947
2018,REG,10,Mark Ingram,RB,NO,2.48240384615385,7.69230769230769,2.44453846153846,13,104,8,0,00-0027966,Mark,Ingram,22,M.Ingram,60.861605348167,43.1383946518331,3.318338050141,0.384615384615385
2018,REG,10,Tevin Coleman,RB,ATL,3.95772727272727,36.3636363636364,2.571375,11,44,4,0,00-0032058,Tevin,Coleman,26,T.Coleman,42.1719722051792,1.82802779482085,0.166184344983713,0.272727272727273
2018,REG,10,Alvin Kamara,RB,NO,4.38303571428571,0,2.70041666666667,12,56,4.66666666666667,2,00-0033906,Alvin,Kamara,41,A.Kamara,55.8908472414127,0.109152758587264,0.00909606321560534,0.333333333333333
2018,REG,10,Marlon Mack,RB,IND,5.1348275862069,33.3333333333333,2.75818181818182,12,29,2.41666666666667,0,00-0033951,Marlon,Mack,25,M.Mack,48.2559261020563,-19.2559261020563,-1.60466050850469,0.166666666666667
2018,REG,10,Adrian Peterson,RB,WAS,6.14205882352941,5.26315789473684,3.30314285714286,19,68,3.57894736842105,0,00-0025394,Adrian,Peterson,26,A.Peterson,71.3228205728872,-5.32282057288715,-0.295712254049286,0.388888888888889
2018,REG,10,Aaron Jones,RB,GB,2.23510344827586,6.66666666666667,2.664,15,145,9.66666666666667,2,00-0033293,Aaron,Jones,33,A.Jones,59.0871974327387,83.9128025672613,5.99377161194724,0.785714285714286
2018,REG,10,Joe Mixon,HB,CIN,3.58573770491803,9.09090909090909,2.5901,11,61,5.54545454545455,0,00-0033897,Joe,Mixon,28,J.Mixon,47.3048025061541,13.6951974938459,1.24501795398599,0.636363636363636
2018,REG,10,Mike Davis,RB,SEA,3.16,18.1818181818182,2.71645454545455,11,58,5.27272727272727,0,00-0032063,Michael,Davis,27,M.Davis,46.8525514919365,11.1474485080635,1.01340440982395,0.454545454545455
2018,REG,10,Peyton Barber,RB,TB,4.29901639344262,30.7692307692308,3.01775,13,61,4.69230769230769,0,00-0032741,Kenneth,Barber,25,P.Barber,45.0387100811698,15.9612899188302,1.22779153221771,0.384615384615385
2018,REG,10,Marcus Murphy,RB,BUF,3.77449275362319,14.2857142857143,2.55507142857143,14,69,4.92857142857143,0,00-0031959,Marcus,Murphy,45,M.Murphy,79.2002385163688,-10.2002385163688,-0.728588465454912,0.285714285714286
2018,REG,10,Melvin Gordon,RB,LAC,4.45537634408602,11.1111111111111,3.03744444444444,18,93,5.16666666666667,0,00-0032144,Melvin,Gordon,28,M.Gordon,99.6141862904707,-6.6141862904707,-0.367454793915039,0.277777777777778
2018,REG,10,Christian McCaffrey,RB,CAR,2.99597402597403,14.2857142857143,2.554,14,77,5.5,1,00-0033280,Christian,McCaffrey,22,C.McCaffrey,96.3661296601193,-19.3661296601193,-1.38329497572281,0.214285714285714
2018,REG,10,Doug Martin,RB,LV,3.89590163934426,26.6666666666667,2.56207692307692,15,61,4.06666666666667,0,00-0029613,Douglas,Martin,28,D.Martin,61.4480295525608,-0.44802955256084,-0.0298686368373893,0.266666666666667
2018,REG,10,Kareem Hunt,RB,KC,4.61887323943662,18.75,2.80790909090909,16,71,4.4375,0,00-0033923,Kareem,Hunt,27,K.Hunt,67.3446041984353,3.65539580156469,0.228462237597793,0.375
2018,REG,10,Dwayne Washington,RB,NO,4.26425531914894,0,2.7619,11,47,4.27272727272727,0,00-0032450,Dwayne,Washington,27,D.Washington,44.4179180224145,2.58208197758551,0.234734725235046,0.363636363636364
2018,REG,10,Nick Chubb,RB,CLE,2.47875,45,2.9463,20,176,8.8,1,00-0034791,Nicholas,Chubb,24,N.Chubb,122.656868589185,53.3431314108148,2.66715657054074,0.3
2018,REG,10,Sony Michel,RB,NE,4.29903225806452,36.3636363636364,2.4141,11,31,2.81818181818182,0,00-0034845,Sony,Michel,26,S.Michel,51.0509938059303,-20.0509938059302,-1.82281761872093,0.272727272727273
2018,REG,10,Leonard Fournette,RB,JAX,6.75849056603774,50,2.79305882352941,24,53,2.20833333333333,1,00-0033856,Leonard,Fournette,27,L.Fournette,65.8559537706479,-12.8559537706479,-0.535664740443661,0.416666666666667
2018,REG,10,Matt Breida,RB,SF,3.35732673267327,41.1764705882353,2.915,17,101,5.94117647058824,1,00-0033308,Matthew,Breida,22,M.Breida,80.2714845229077,20.7285154770923,1.21932443982896,0.352941176470588
2018,REG,10,LeSean McCoy,RB,BUF,4.0587610619469,11.5384615384615,2.99786956521739,26,113,4.34615384615385,2,00-0027029,LeSean,McCoy,25,L.McCoy,139.137670477524,-27.1376704775237,-1.08550681910095,0.28
2018,REG,10,Rashaad Penny,RB,SEA,2.39462962962963,41.6666666666667,2.70027272727273,12,108,9,1,00-0034750,Rashaad,Penny,20,R.Penny,53.3026952531161,54.6973047468839,4.55810872890699,0.416666666666667
2018,REG,10,Jordan Howard,RB,CHI,6.58428571428571,0,2.45088888888889,11,21,1.90909090909091,0,00-0032780,Jordan,Howard,24,J.Howard,46.9197284860557,-25.9197284860557,-2.35633895327779,0.181818181818182
2018,REG,10,Todd Gurley,RB,LAR,2.81325,6.25,2.756625,16,120,7.5,1,00-0032241,Todd,Gurley,30,T.Gurley,98.6069165064961,21.3930834935039,1.33706771834399,0.5625
2018,REG,10,Frank Gore,RB,MIA,2.39277777777778,0,2.537,13,90,6.92307692307692,0,00-0023500,Frank,Gore,21,F.Gore,67.9880549200035,22.0119450799965,1.69322654461511,0.307692307692308
2018,REG,10,James Conner,RB,PIT,3.50430769230769,23.0769230769231,3.15325,13,65,5,1,00-0033553,James,Conner,30,J.Conner,46.7637352429559,18.2362647570441,1.4027895966957,0.461538461538462
2018,REG,10,David Johnson,RB,ARI,3.10255102040816,19.0476190476191,2.37395238095238,21,98,4.66666666666667,1,00-0032187,David,Johnson,31,D.Johnson,90.4623048358399,7.53769516416013,0.358937864960006,0.571428571428571
2018,REG,10,Dion Lewis,RB,TEN,4.93245614035088,50,2.56135294117647,20,57,2.85,0,00-0028087,Dion,Lewis,33,D.Lewis,77.116917141164,-20.1169171411639,-1.0058458570582,0.3
2018,REG,10,Derrick Henry,RB,TEN,3.27051724137931,63.6363636363636,2.75981818181818,11,58,5.27272727272727,2,00-0032764,Derrick,Henry,22,D.Henry,45.4610530608427,12.5389469391573,1.13990426719612,0.636363636363636
2018,REG,10,Kerryon Johnson,RB,DET,4.3843137254902,7.14285714285714,2.953,14,51,3.64285714285714,1,00-0034349,Kerryon,Johnson,33,K.Johnson,56.4921446901314,-5.49214469013135,-0.392296049295096,0.357142857142857
2018,REG,11,Adrian Peterson,RB,WAS,5.16764705882353,6.25,2.84593333333333,16,51,3.1875,2,00-0025394,Adrian,Peterson,26,A.Peterson,58.9669469374696,-7.96694693746963,-0.497934183591852,0.4375
2018,REG,11,Ezekiel Elliott,RB,DAL,3.24680327868852,26.0869565217391,2.94434782608696,23,122,5.30434782608696,1,00-0033045,Ezekiel,Elliott,21,E.Elliott,106.680613948505,15.3193860514953,0.666060263108491,0.391304347826087
2018,REG,11,David Johnson,RB,ARI,3.65306569343066,16,2.758,25,137,5.48,0,00-0032187,David,Johnson,31,D.Johnson,90.6098866278029,35.3901133721971,1.53870058139987,0.391304347826087
2018,REG,11,Christian McCaffrey,RB,CAR,4.45792452830189,30.7692307692308,3.01830769230769,13,53,4.07692307692308,0,00-0033280,Christian,McCaffrey,22,C.McCaffrey,61.2267619406814,-8.22676194068139,-0.632827841590876,0.384615384615385
2018,REG,11,Kerryon Johnson,RB,DET,3.88068965517241,33.3333333333333,3.24583333333333,15,87,5.8,1,00-0034349,Kerryon,Johnson,33,K.Johnson,61.2728753540637,25.7271246459363,1.71514164306242,0.4
2018,REG,11,Todd Gurley,RB,LAR,4.45254545454546,0,2.47233333333333,12,55,4.58333333333333,0,00-0032241,Todd,Gurley,30,T.Gurley,68.4455752911477,-13.4455752911477,-1.12046460759564,0.166666666666667
2018,REG,11,Phillip Lindsay,RB,DEN,2.71012658227848,63.6363636363636,2.81472727272727,11,79,7.18181818181818,2,00-0034109,Phillip,Lindsay,30,P.Lindsay,37.8874897622012,37.1125102377988,3.71125102377988,0.5
2018,REG,11,Gus Edwards,RB,BAL,2.31147826086957,17.6470588235294,2.30652941176471,17,115,6.76470588235294,1,00-0034184,Gus,Edwards,35,G.Edwards,83.7195766350603,25.2804233649397,1.58002646030873,0.5
2018,REG,11,Marlon Mack,RB,IND,4.09508196721312,18.75,2.6315,16,61,3.8125,1,00-0033951,Marlon,Mack,25,M.Mack,56.9840170688316,4.01598293116836,0.250998933198022,0.375
2018,REG,11,Leonard Fournette,RB,JAX,3.97621052631579,10.7142857142857,2.40268,28,95,3.39285714285714,1,00-0033856,Leonard,Fournette,27,L.Fournette,103.512152177984,-8.51215217798369,-0.304005434927989,0.321428571428571
2018,REG,11,Jalen Richard,RB,LV,3.48737704918033,18.1818181818182,2.7031,11,61,5.54545454545455,0,00-0033025,Jalen,Richard,30,J.Richard,56.381833805634,4.61816619436603,0.419833290396912,0.272727272727273
2018,REG,11,Joe Mixon,HB,CIN,10.4957142857143,16.6666666666667,2.8387,12,14,1.16666666666667,1,00-0033897,Joe,Mixon,28,J.Mixon,35.0208272290938,-21.0208272290938,-1.75173560242448,0.166666666666667
2018,REG,11,Kareem Hunt,RB,KC,3.99557142857143,7.14285714285714,2.59146153846154,14,70,5,0,00-0033923,Kareem,Hunt,27,K.Hunt,54.2824989754238,13.7175010245762,1.05519238650586,0.384615384615385
2018,REG,11,Chris Carson,RB,SEA,2.80578313253012,23.5294117647059,2.56394117647059,17,83,4.88235294117647,1,00-0033594,Christopher,Carson,32,C.Carson,63.8142680306773,19.1857319693227,1.12857246878369,0.529411764705882
2018,REG,11,Saquon Barkley,RB,NYG,3.12514084507042,7.40740740740741,2.61488461538462,27,142,5.25925925925926,2,00-0034844,Saquon,Barkley,26,S.Barkley,94.0804194646476,47.9195805353524,1.77479927908713,0.666666666666667
2018,REG,11,Jordan Howard,RB,CHI,3.87793650793651,5.55555555555556,2.46375,18,63,3.5,0,00-0032780,Jordan,Howard,24,J.Howard,64.7928745815102,-5.79287458151023,-0.340757328324131,0.294117647058824
2018,REG,11,Lamar Miller,RB,HOU,3.86244186046512,50,2.72194444444444,20,86,4.3,0,00-0029615,Lamar,Miller,26,L.Miller,86.9413372613381,-0.941337261338091,-0.0470668630669046,0.3
2018,REG,11,Aaron Jones,RB,GB,5.3385,9.09090909090909,2.9889,11,40,3.63636363636364,1,00-0033293,Aaron,Jones,33,A.Jones,39.1388534139427,-3.13885341394265,-0.313885341394265,0.3
2018,REG,11,Peyton Barber,RB,TB,2.68339622641509,11.1111111111111,2.66347058823529,18,106,5.88888888888889,1,00-0032741,Kenneth,Barber,25,P.Barber,95.8903236885961,10.1096763114039,0.561648683966883,0.555555555555556
2018,REG,11,Alvin Kamara,RB,NO,3.47732394366197,7.69230769230769,2.66538461538462,13,71,5.46153846153846,0,00-0033906,Alvin,Kamara,41,A.Kamara,81.8991922122205,-10.8991922122205,-0.83839940094004,0.307692307692308
2018,REG,11,Mark Ingram,RB,NO,2.76592233009709,62.5,2.5208,16,103,6.4375,2,00-0027966,Mark,Ingram,22,M.Ingram,67.6874836197141,35.3125163802859,2.20703227376787,0.4375
2018,REG,11,Doug Martin,RB,LV,3.34769230769231,20,2.7551,10,52,5.2,0,00-0029613,Douglas,Martin,28,D.Martin,41.7500390314346,10.2499609685654,1.02499609685654,0.6
2018,REG,11,Melvin Gordon,RB,LAC,3.65072463768116,16.6666666666667,2.577,18,69,3.83333333333333,0,00-0032144,Melvin,Gordon,28,M.Gordon,73.1621104388483,-4.16211043884834,-0.231228357713797,0.5
2018,REG,11,DeAndre Washington,RB,LV,4.0248717948718,33.3333333333333,2.33533333333333,12,39,3.25,0,00-0032940,DeAndre,Washington,33,D.Washington,44.1250631090832,-5.12506310908317,-0.427088592423598,0.416666666666667
2018,REG,11,Dion Lewis,RB,TEN,5.42916666666667,10,2.5535,10,24,2.4,0,00-0028087,Dion,Lewis,33,D.Lewis,46.4244009144467,-22.4244009144467,-2.24244009144467,0.1
2018,REG,12,James Conner,RB,PIT,4.05150943396226,53.8461538461539,2.83630769230769,13,53,4.07692307692308,0,00-0033553,James,Conner,30,J.Conner,51.1006274350701,-3.1006274350701,-0.258385619589175,0.333333333333333
2018,REG,12,Christian McCaffrey,RB,CAR,2.81288,23.5294117647059,2.54813333333333,17,125,7.35294117647059,1,00-0033280,Christian,McCaffrey,22,C.McCaffrey,100.233641190235,12.7663588097645,0.851090587317636,0.266666666666667
2018,REG,12,Adrian Peterson,RB,WAS,5.93714285714286,16.6666666666667,3.14236363636364,12,35,2.91666666666667,0,00-0025394,Adrian,Peterson,26,A.Peterson,40.4393733600414,-5.43937336004143,-0.453281113336786,0.25
2018,REG,12,Frank Gore,RB,MIA,3.23328358208955,14.2857142857143,2.70169230769231,14,67,4.78571428571429,0,00-0023500,Frank,Gore,21,F.Gore,54.3970139639858,12.6029860360142,0.900213288286732,0.285714285714286
2018,REG,12,Ezekiel Elliott,RB,DAL,3.53429752066116,26.9230769230769,2.7574,26,121,4.65384615384615,1,00-0033045,Ezekiel,Elliott,21,E.Elliott,119.689388982064,1.31061101793621,0.0504081160744696,0.423076923076923
2018,REG,12,Marlon Mack,RB,IND,3.10929411764706,20,2.58607142857143,15,85,5.66666666666667,0,00-0033951,Marlon,Mack,25,M.Mack,77.4632114611151,7.53678853888489,0.502452569258993,0.466666666666667
2018,REG,12,Nick Chubb,RB,CLE,4.76595238095238,46.4285714285714,2.77629166666667,28,84,3,1,00-0034791,Nicholas,Chubb,24,N.Chubb,100.540631149264,-18.5406311492635,-0.686690042565316,0.185185185185185
2018,REG,12,Phillip Lindsay,RB,DEN,2.79536363636364,7.14285714285714,2.50457142857143,14,110,7.85714285714286,1,00-0034109,Phillip,Lindsay,30,P.Lindsay,83.1224448385601,26.8775551614399,1.91982536867428,0.428571428571429
2018,REG,12,David Johnson,RB,ARI,3.40761904761905,23.5294117647059,2.17075,17,63,3.70588235294118,0,00-0032187,David,Johnson,31,D.Johnson,70.582713850939,-7.58271385093903,-0.446041991231708,0.411764705882353
2018,REG,12,Sony Michel,RB,NE,3.22714285714286,19.0476190476191,2.90395238095238,21,133,6.33333333333333,1,00-0034845,Sony,Michel,26,S.Michel,92.0781099046056,38.9218900953944,1.94609450476972,0.45
2018,REG,12,Peyton Barber,RB,TB,5.04,16.6666666666667,2.778,18,47,2.61111111111111,1,00-0032741,Kenneth,Barber,25,P.Barber,55.8810413693224,-8.88104136932235,-0.493391187184575,0.333333333333333
2018,REG,12,Josh Adams,RB,PHI,4.77678571428572,31.8181818181818,2.83078947368421,22,84,3.81818181818182,1,00-0034457,Joshua,Adams,33,J.Adams,67.1441611590423,14.8558388409577,0.742791942047885,0.5
2018,REG,12,LeSean McCoy,RB,BUF,5.05021739130435,0,2.83133333333333,17,46,2.70588235294118,0,00-0027029,LeSean,McCoy,25,L.McCoy,57.7650811111213,-11.7650811111213,-0.69206359477184,0.411764705882353
2018,REG,12,Gus Edwards,RB,BAL,3.15008474576271,17.3913043478261,2.45726086956522,23,118,5.1304347826087,0,00-0034184,Gus,Edwards,35,G.Edwards,106.509269369354,11.4907306306458,0.499596983941121,0.434782608695652
2018,REG,12,Mark Ingram,RB,NO,3.87692307692308,36.3636363636364,2.5345,11,52,4.72727272727273,0,00-0027966,Mark,Ingram,22,M.Ingram,41.9206930812468,10.0793069187532,0.916300628977561,0.636363636363636
2018,REG,12,Melvin Gordon,RB,LAC,2.77819672131148,0,2.40233333333333,10,61,6.1,2,00-0032144,Melvin,Gordon,28,M.Gordon,54.3584312373366,6.64156876266338,0.664156876266338,0.3
2018,REG,12,Matt Breida,RB,SF,3.24547169811321,0,3.11683333333333,14,106,7.57142857142857,0,00-0033308,Matthew,Breida,22,M.Breida,58.0848318909431,47.9151681090569,3.42251200778978,0.428571428571429
2018,REG,12,Carlos Hyde,RB,JAX,5.29030303030303,30,3.099875,10,33,3.3,0,00-0031045,Carlos,Hyde,34,C.Hyde,47.429838074099,-16.429838074099,-1.82553756378878,0.222222222222222
2018,REG,12,Doug Martin,RB,LV,3.46745098039216,18.1818181818182,2.59072727272727,11,51,4.63636363636364,1,00-0029613,Douglas,Martin,28,D.Martin,37.6153161494192,13.3846838505808,1.21678944096189,0.454545454545455
2018,REG,12,Alvin Kamara,RB,NO,3.33213483146067,28.5714285714286,2.78346153846154,14,89,6.35714285714286,0,00-0033906,Alvin,Kamara,41,A.Kamara,77.7622343096585,11.2377656903415,0.802697549310109,0.714285714285714
2018,REG,12,Aaron Jones,RB,GB,3.52013888888889,11.7647058823529,2.332,17,72,4.23529411764706,1,00-0033293,Aaron,Jones,33,A.Jones,87.1355803565756,-15.1355803565756,-0.890328256269152,0.294117647058824
2018,REG,12,LeGarrette Blount,RB,DET,3.16568181818182,21.0526315789474,2.44542105263158,19,88,4.63157894736842,2,00-0027325,LeGarrette,Blount,29,L.Blount,62.650696003295,25.349303996705,1.33417389456342,0.473684210526316
2018,REG,12,Leonard Fournette,RB,JAX,2.86789473684211,44.4444444444444,2.4610625,18,95,5.27777777777778,2,00-0033856,Leonard,Fournette,27,L.Fournette,64.6678456319438,30.3321543680562,1.68511968711424,0.611111111111111
2018,REG,12,Joe Mixon,HB,CIN,2.79730337078652,0,2.64816666666667,14,89,6.35714285714286,0,00-0033897,Joe,Mixon,28,J.Mixon,61.3767131606721,27.623286839328,1.97309191709485,0.357142857142857
2018,REG,12,Chris Carson,RB,SEA,4.22763636363636,50,2.56308333333333,16,55,3.4375,1,00-0033594,Christopher,Carson,32,C.Carson,76.8008378114188,-21.8008378114188,-1.36255236321367,0.1875
2018,REG,12,Alfred Blue,RB,HOU,3.84163265306123,23.0769230769231,2.75575,13,49,3.76923076923077,0,00-0031075,Alfred,Blue,28,A.Blue,51.2559583552629,-2.25595835526286,-0.173535258097143,0.307692307692308
2018,REG,12,Saquon Barkley,RB,NYG,2.9790099009901,15.3846153846154,2.99633333333333,13,101,7.76923076923077,1,00-0034844,Saquon,Barkley,26,S.Barkley,47.4606640052298,50.5393359947702,4.21161133289752,0.5
2018,REG,12,Lamar Miller,RB,HOU,1.83308641975309,25,2.75616666666667,12,162,13.5,1,00-0029615,Lamar,Miller,26,L.Miller,51.7761478490784,110.223852150922,9.1853210125768,0.583333333333333
2018,REG,12,Dalvin Cook,RB,MIN,5.15655172413793,0,2.75971428571429,10,29,2.9,0,00-0033893,Dalvin,Cook,33,D.Cook,38.7578687920297,-9.75786879202971,-0.975786879202971,0.2
2018,REG,12,Latavius Murray,RB,MIN,4.5330303030303,18.1818181818182,2.6634,11,33,3,0,00-0030513,Latavius,Murray,25,L.Murray,43.8328441464899,-10.8328441464899,-0.984804013317267,0.272727272727273
2018,REG,13,Joe Mixon,HB,CIN,2.75926829268293,33.3333333333333,2.53741666666667,12,82,6.83333333333333,0,00-0033897,Joe,Mixon,28,J.Mixon,44.7897465915608,37.2102534084392,3.10085445070327,0.416666666666667
2018,REG,13,Phillip Lindsay,RB,DEN,2.77420382165605,5.26315789473684,2.79776470588235,19,157,8.26315789473684,2,00-0034109,Phillip,Lindsay,30,P.Lindsay,95.716345796855,61.283654203145,3.22545548437605,0.421052631578947
2018,REG,13,Alvin Kamara,RB,NO,6.17888888888889,9.09090909090909,3.18718181818182,11,36,3.27272727272727,0,00-0033906,Alvin,Kamara,41,A.Kamara,76.1185731045418,-40.1185731045418,-3.6471430095038,0.181818181818182
2018,REG,13,Aaron Jones,RB,GB,5.50527777777778,27.2727272727273,2.82275,11,36,3.27272727272727,1,00-0033293,Aaron,Jones,33,A.Jones,49.1829246231672,-13.1829246231672,-1.1984476930152,0.454545454545455
2018,REG,13,James Conner,RB,PIT,3.32733333333333,13.3333333333333,2.57046666666667,15,60,4,2,00-0033553,James,Conner,30,J.Conner,56.2454073930065,3.75459260699351,0.250306173799567,0.4
2018,REG,13,Jeff Wilson,RB,SF,3.89049180327869,60,2.6144,15,61,4.06666666666667,0,00-0034115,Jeffery,Wilson,41,J.Wilson,71.3070226751104,-10.3070226751104,-0.687134845007361,0.333333333333333
2018,REG,13,Ezekiel Elliott,RB,DAL,4.23813333333333,17.3913043478261,2.69205,23,75,3.26086956521739,0,00-0033045,Ezekiel,Elliott,21,E.Elliott,83.8419361378298,-8.84193613782978,-0.384432005992599,0.434782608695652
2018,REG,13,Gus Edwards,RB,BAL,3.12804878048781,19.0476190476191,2.56109523809524,21,82,3.9047619047619,0,00-0034184,Gus,Edwards,35,G.Edwards,89.234426696633,-7.23442669663302,-0.344496509363477,0.428571428571429
2018,REG,13,Josh Adams,RB,PHI,4.06870588235294,30,2.98111764705882,20,85,4.25,0,00-0034457,Joshua,Adams,33,J.Adams,63.0297800885185,8.97021991148153,0.472116837446396,0.315789473684211
2018,REG,13,Spencer Ware,RB,KC,5.15382978723404,14.2857142857143,2.99891666666667,14,47,3.35714285714286,1,00-0030414,Spencer,Ware,32,S.Ware,52.9006871649664,-5.90068716496636,-0.421477654640454,0.285714285714286
2018,REG,13,Lamar Miller,RB,HOU,3.69388349514563,21.0526315789474,3.084375,19,103,5.42105263157895,0,00-0029615,Lamar,Miller,26,L.Miller,86.0460850660837,7.95391493391632,0.441884162995351,0.277777777777778
2018,REG,13,Christian McCaffrey,RB,CAR,2.2261320754717,0,2.7829,10,106,10.6,0,00-0033280,Christian,McCaffrey,22,C.McCaffrey,62.7089706958516,43.2910293041484,4.32910293041484,0.4
2018,REG,13,Saquon Barkley,RB,NYG,3.39512,29.1666666666667,2.30286363636364,24,125,5.20833333333333,0,00-0034844,Saquon,Barkley,26,S.Barkley,94.2110765084142,27.7889234915859,1.20821406485156,0.391304347826087
2018,REG,13,Isaiah Crowell,RB,NYJ,3.43867346938776,23.8095238095238,2.89690476190476,21,98,4.66666666666667,0,00-0030656,Isaiah,Crowell,20,I.Crowell,100.179575612725,-2.1795756127247,-0.103789314891653,0.285714285714286
2018,REG,13,Todd Gurley,RB,LAR,3.29962121212121,8.69565217391304,2.69386363636364,23,132,5.73913043478261,2,00-0032241,Todd,Gurley,30,T.Gurley,120.45166999749,11.5483300025096,0.502101304456939,0.304347826086957
2018,REG,13,LeGarrette Blount,RB,DET,3.67918032786885,43.75,2.71923076923077,16,61,3.8125,0,00-0027325,LeGarrette,Blount,29,L.Blount,70.694204561017,-9.69420456101696,-0.60588778506356,0.25
2018,REG,13,Sony Michel,RB,NE,4.24396825396825,35.2941176470588,2.64941176470588,17,63,3.70588235294118,0,00-0034845,Sony,Michel,26,S.Michel,64.5836015674907,-6.58360156749069,-0.438906771166046,0.466666666666667
