season,season_type,week,player_display_name,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
2021,REG,10,Zach Ertz,TE,ARI,8.365,2.65163094275261,9.7,27.4891365955035,4,6,66.6666666666667,46,0,4.7825,3.01599775085936,1.76650224914065,00-0030061,Zachary,Ertz,86,Z.Ertz
2021,REG,10,Kalif Raymond,WR,DET,8.325,3.93255199624416,10.0166666666667,51.6944778943747,4,6,66.6666666666667,29,0,3.3575,4.50627730107681,-1.14877730107681,00-0032464,Kalif,Raymond,11,K.Raymond
2021,REG,10,Jamison Crowder,WR,NYJ,8.16,2.41528634676014,8.756,13.0262727245678,3,5,60,20,0,1.27,1.82085261464689,-0.550852614646885,00-0031941,Jamison,Crowder,82,J.Crowder
2021,REG,10,Jerry Jeudy,WR,DEN,7.92714285714286,2.28129047358932,8.74555555555555,37.50059555005,6,9,66.6666666666667,48,0,1.90166666666667,1.9773144643226,-0.0756477976559349,00-0036407,Jerry,Jeudy,10,J.Jeudy
2021,REG,10,Mark Andrews,TE,BAL,7.73125,3.42809710769824,9.345,23.11831282083,6,8,75,63,1,3.79833333333333,4.00517777430723,-0.206844440973899,00-0034753,Mark,Andrews,89,M.Andrews
2021,REG,10,Rashod Bateman,WR,BAL,7.48625,2.15536218912053,8.705,21.5350361803451,6,8,75,80,0,4.45166666666667,2.62264087886865,1.82902578779802,00-0036550,Rashod,Bateman,12,R.Bateman
2021,REG,10,Hunter Renfrow,WR,LV,7.47285714285714,2.86983234386572,4.67222222222223,15.6745070265032,7,9,77.7777777777778,46,1,4.30285714285714,5.38711926877997,-1.08426212592282,00-0034983,Hunter,Renfrow,13,H.Renfrow
2021,REG,10,Quez Watkins,WR,PHI,7.288,4.15151153476157,12.015,28.6219081272085,4,6,66.6666666666667,33,0,5.07,3.43008856362222,1.63991143637778,00-0036271,Terrance,Watkins,16,Q.Watkins
2021,REG,10,Noah Fant,TE,DEN,7.24333333333333,4.02144529889031,5.36666666666667,15.341369288675,5,6,83.3333333333333,59,0,6.082,6.2871729445078,-0.205172944507803,00-0035644,Noah,Fant,87,N.Fant
2021,REG,10,Gerald Everett,TE,SEA,7.22375,3.2864559792868,2.7675,4.75086906141368,8,8,100,63,0,5.1075,3.94983612797604,1.15766387202396,00-0033895,Gerald,Everett,81,G.Everett
2021,REG,10,Tyler Higbee,TE,LAR,7.195,3.59402401250652,3.434,4.74309392265193,3,5,60,20,1,2.40333333333334,2.15743979998297,0.245893533350369,00-0033110,Tyler,Higbee,89,T.Higbee
2021,REG,10,Olamide Zaccheaus,WR,ATL,7.00428571428571,1.31455732232154,9.11,23.7726001863933,2,7,28.5714285714286,22,0,-1.13,0.218270006065445,-1.34827000606545,00-0035208,Olamide,Zaccheaus,17,O.Zaccheaus
2021,REG,10,Christian Kirk,WR,ARI,6.98875,4.38274099641072,6.31625,23.8664273568865,7,8,87.5,58,0,2.49285714285715,5.24702019509516,-2.75416305223802,00-0034775,Christian,Kirk,13,C.Kirk
2021,REG,10,Adam Trautman,TE,NO,6.895,6.88251929664712,2.26,4.12057858271545,5,6,83.3333333333333,32,0,4.486,6.60406816483555,-2.11806816483555,00-0036422,Adam,Trautman,82,A.Trautman
2021,REG,10,CeeDee Lamb,WR,DAL,6.8075,2.55363907495517,5.23142857142857,22.0270676691729,6,7,85.7142857142857,94,2,9.68,3.67518092938099,6.00481907061901,00-0036358,Cedarian,Lamb,88,C.Lamb
2021,REG,10,Michael Gallup,WR,DAL,6.76,1.45171889902464,11.296,33.9729323308271,3,5,60,42,0,0.853333333333337,1.58246491433753,-0.729131581004194,00-0034764,Michael,Gallup,13,M.Gallup
2021,REG,10,Robby Anderson,WR,CAR,6.678,2.95807980254939,5.145,29.0077053185491,4,6,66.6666666666667,37,1,5.2875,4.58994484415803,0.697555155841975,00-0032688,Robby,Anderson,11,R.Anderson
2021,REG,10,Corey Davis,WR,NYJ,6.65857142857143,2.50862625605021,11.5557142857143,24.0679579874438,5,7,71.4285714285714,93,0,5.042,2.55502692688632,2.48697307311368,00-0033871,Corey,Davis,84,C.Davis
2021,REG,10,Cooper Kupp,WR,LAR,6.59,4.5006337210482,8.12384615384615,29.1740331491713,11,13,84.6153846153846,122,0,5.87636363636364,5.63586631951495,0.240497316848685,00-0033908,Cooper,Kupp,10,C.Kupp
2021,REG,10,Tyreek Hill,WR,KC,6.512,3.96212688021697,13.24,35.4294888948354,7,10,70,83,2,4.61857142857143,4.37291497934958,0.245656449221845,00-0033040,Tyreek,Hill,10,T.Hill
2021,REG,10,Tim Patrick,WR,DEN,6.5,3.31502442315007,8.25833333333333,23.6076039830387,3,6,50,14,0,1.47,1.05487380944411,0.415126190555888,00-0033375,Tim,Patrick,81,T.Patrick
2021,REG,10,Tyler Johnson,WR,TB,6.5,3.39740613434625,6.004,17.7875214789358,3,5,60,17,0,3.39333333333333,4.73412539311774,-1.34079205978441,00-0036427,Tyler,Johnson,18,T.Johnson
2021,REG,10,Ray-Ray McCloud,WR,PIT,6.426,3.52916724596616,6.81583333333334,25.7322636463741,9,12,75,63,0,0.643333333333333,1.86235412481615,-1.21902079148282,00-0034407,Ray-Ray,McCloud,14,R.McCloud
2021,REG,10,Mike Gesicki,TE,MIA,6.29571428571429,1.69577658428773,9.81285714285714,23.2115703037881,0,7,0,,0,,,,00-0034829,Michael,Gesicki,88,M.Gesicki
2021,REG,10,Tre'Quan Smith,WR,NO,6.18333333333333,2.04646760392209,6.73714285714286,14.3308617965236,4,7,57.1428571428571,44,1,4.7,3.37610484139623,1.32389515860377,00-0034765,Tre'Quan,Smith,10,T.Smith
