game_id,pfr_game_id,season,week,game_type,team,opponent,pfr_player_name,pfr_player_id,carries,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,receiving_broken_tackles
2024_10_PIT_WAS,202411100was,2024,10,REG,PIT,WAS,Najee Harris,HarrNa00,21,24,1.1,29,1.4,4,
2024_10_PIT_WAS,202411100was,2024,10,REG,PIT,WAS,Jaylen Warren,WarrJa01,14,45,3.2,21,1.5,1,
2024_10_PIT_WAS,202411100was,2024,10,REG,PIT,WAS,Russell Wilson,WilsRu00,4,1,0.3,2,0.5,0,
2024_10_PIT_WAS,202411100was,2024,10,REG,PIT,WAS,Cordarrelle Patterson,PattCo00,3,6,2,8,2.7,0,
2024_10_PIT_WAS,202411100was,2024,10,REG,PIT,WAS,George Pickens,PickGe00,1,2,2,2,2,0,
2024_10_TEN_LAC,202411100sdg,2024,10,REG,LAC,TEN,J.K. Dobbins,DobbJK00,15,19,1.3,31,2.1,0,
2024_10_TEN_LAC,202411100sdg,2024,10,REG,LAC,TEN,Gus Edwards,EdwaGu00,10,30,3,25,2.5,0,
2024_10_TEN_LAC,202411100sdg,2024,10,REG,LAC,TEN,Justin Herbert,HerbJu00,9,9,1,23,2.6,0,
2024_10_TEN_LAC,202411100sdg,2024,10,REG,LAC,TEN,Hassan Haskins,HaskHa00,2,2,1,2,1,0,
2024_10_TEN_LAC,202411100sdg,2024,10,REG,LAC,TEN,Jalen Reagor,ReagJa00,2,-3,-1.5,1,0.5,0,
2024_10_TEN_LAC,202411100sdg,2024,10,REG,LAC,TEN,Derius Davis,DaviDe02,1,3,3,3,3,0,
2024_10_TEN_LAC,202411100sdg,2024,10,REG,TEN,LAC,Tony Pollard,PollTo00,9,10,1.1,34,3.8,0,
2024_10_TEN_LAC,202411100sdg,2024,10,REG,TEN,LAC,Tyjae Spears,SpeaTy00,7,30,4.3,17,2.4,3,
2024_10_TEN_LAC,202411100sdg,2024,10,REG,TEN,LAC,Will Levis,LeviWi00,5,30,6,11,2.2,2,
2024_10_NYJ_ARI,202411100crd,2024,10,REG,ARI,NYJ,James Conner,ConnJa00,12,22,1.8,11,0.9,0,
2024_10_NYJ_ARI,202411100crd,2024,10,REG,ARI,NYJ,Trey Benson,BensTr01,10,18,1.8,44,4.4,2,
2024_10_NYJ_ARI,202411100crd,2024,10,REG,ARI,NYJ,DeeJay Dallas,DallDe00,3,2,0.7,8,2.7,0,
2024_10_NYJ_ARI,202411100crd,2024,10,REG,ARI,NYJ,Emari Demercado,DemeEm00,3,0,0,22,7.3,1,
2024_10_NYJ_ARI,202411100crd,2024,10,REG,ARI,NYJ,Kyler Murray,MurrKy00,3,13,4.3,8,2.7,0,
2024_10_NYJ_ARI,202411100crd,2024,10,REG,ARI,NYJ,Clayton Tune,TuneCl00,1,-1,-1,0,0,0,
2024_10_NYJ_ARI,202411100crd,2024,10,REG,NYJ,ARI,Breece Hall,HallBr03,10,36,3.6,16,1.6,0,
2024_10_NYJ_ARI,202411100crd,2024,10,REG,NYJ,ARI,Braelon Allen,AlleBr05,7,8,1.1,19,2.7,0,
2024_10_PHI_DAL,202411100dal,2024,10,REG,DAL,PHI,Rico Dowdle,DowdRi01,12,26,2.2,27,2.3,0,
2024_10_PHI_DAL,202411100dal,2024,10,REG,DAL,PHI,Ezekiel Elliott,ElliEz00,6,12,2,10,1.7,1,
2024_10_PHI_DAL,202411100dal,2024,10,REG,DAL,PHI,Trey Lance,LancTr00,3,12,4,5,1.7,0,
2024_10_PHI_DAL,202411100dal,2024,10,REG,DAL,PHI,Cooper Rush,RushCo00,2,0,0,2,1,0,
2024_10_PHI_DAL,202411100dal,2024,10,REG,DAL,PHI,CeeDee Lamb,LambCe00,1,0,0,3,3,1,
2024_10_PHI_DAL,202411100dal,2024,10,REG,PHI,DAL,Saquon Barkley,BarkSa00,14,45,3.2,21,1.5,0,
2024_10_PHI_DAL,202411100dal,2024,10,REG,PHI,DAL,Will Shipley,ShipWi00,9,22,2.4,12,1.3,0,
2024_10_PHI_DAL,202411100dal,2024,10,REG,PHI,DAL,Kenneth Gainwell,GainKe00,7,21,3,9,1.3,0,
2024_10_PHI_DAL,202411100dal,2024,10,REG,PHI,DAL,Jalen Hurts,HurtJa00,7,53,7.6,3,0.4,0,
2024_10_PHI_DAL,202411100dal,2024,10,REG,PHI,DAL,Kenny Pickett,PickKe00,1,0,0,1,1,0,
2024_10_DET_HOU,202411100htx,2024,10,REG,HOU,DET,Joe Mixon,MixoJo00,25,21,0.8,25,1,4,
2024_10_DET_HOU,202411100htx,2024,10,REG,HOU,DET,Tank Dell,DellNa00,1,-6,-6,0,0,0,
2024_10_DET_HOU,202411100htx,2024,10,REG,HOU,DET,Dare Ogunbowale,OgunDa00,1,8,8,3,3,0,
2024_10_DET_HOU,202411100htx,2024,10,REG,HOU,DET,C.J. Stroud,StroCJ00,1,5,5,0,0,0,
2024_10_DET_HOU,202411100htx,2024,10,REG,DET,HOU,Jahmyr Gibbs,GibbJa01,19,36,1.9,35,1.8,1,
2024_10_DET_HOU,202411100htx,2024,10,REG,DET,HOU,David Montgomery,MontDa01,12,13,1.1,19,1.6,1,
2024_10_DET_HOU,202411100htx,2024,10,REG,DET,HOU,Jared Goff,GoffJa00,1,2,2,0,0,0,
2024_10_MIA_LA,202411110ram,2024,10,REG,LA,MIA,Kyren Williams,WillKy02,15,35,2.3,27,1.8,0,
2024_10_MIA_LA,202411110ram,2024,10,REG,LA,MIA,Blake Corum,CoruBl00,2,3,1.5,5,2.5,0,
2024_10_MIA_LA,202411110ram,2024,10,REG,LA,MIA,Matthew Stafford,StafMa00,1,0,0,0,0,0,
2024_10_MIA_LA,202411110ram,2024,10,REG,MIA,LA,De'Von Achane,AchaDe00,12,20,1.7,17,1.4,1,
2024_10_MIA_LA,202411110ram,2024,10,REG,MIA,LA,Jaylen Wright,WrigJa04,5,-1,-0.2,4,0.8,0,
2024_10_MIA_LA,202411110ram,2024,10,REG,MIA,LA,Tyreek Hill,HillTy00,2,6,3,5,2.5,1,
2024_10_MIA_LA,202411110ram,2024,10,REG,MIA,LA,Tua Tagovailoa,TagoTu00,1,-1,-1,0,0,0,
2024_10_MIA_LA,202411110ram,2024,10,REG,MIA,LA,Jaylen Waddle,WaddJa00,1,-1,-1,0,0,0,
2024_10_MIA_LA,202411110ram,2024,10,REG,MIA,LA,Malik Washington,WashMa00,1,18,18,0,0,0,
2024_11_WAS_PHI,202411140phi,2024,11,REG,PHI,WAS,Saquon Barkley,BarkSa00,26,87,3.3,59,2.3,0,
2024_11_WAS_PHI,202411140phi,2024,11,REG,PHI,WAS,Jalen Hurts,HurtJa00,10,27,2.7,12,1.2,1,
2024_11_WAS_PHI,202411140phi,2024,11,REG,PHI,WAS,Kenneth Gainwell,GainKe00,4,25,6.3,18,4.5,0,
2024_11_WAS_PHI,202411140phi,2024,11,REG,WAS,PHI,Brian Robinson Jr.,RobiBr01,16,22,1.4,41,2.6,0,
2024_11_WAS_PHI,202411140phi,2024,11,REG,WAS,PHI,Jayden Daniels,DaniJa02,7,11,1.6,7,1,0,
2024_11_WAS_PHI,202411140phi,2024,11,REG,WAS,PHI,Jeremy McNichols,McNiJe00,3,2,0.7,3,1,0,
2024_11_WAS_PHI,202411140phi,2024,11,REG,WAS,PHI,Austin Ekeler,EkelAu00,2,2,1,5,2.5,0,
2024_11_GB_CHI,202411170chi,2024,11,REG,CHI,GB,D'Andre Swift,SwifDA00,14,52,3.7,19,1.4,0,
2024_11_GB_CHI,202411170chi,2024,11,REG,CHI,GB,Roschon Johnson,JohnRo07,10,9,0.9,24,2.4,0,
2024_11_GB_CHI,202411170chi,2024,11,REG,CHI,GB,Caleb Williams,WillCa03,9,64,7.1,6,0.7,1,
2024_11_GB_CHI,202411170chi,2024,11,REG,CHI,GB,D.J. Moore,MoorD.00,1,0,0,5,5,1,
2024_11_GB_CHI,202411170chi,2024,11,REG,GB,CHI,Josh Jacobs,JacoJo01,18,33,1.8,43,2.4,1,
2024_11_GB_CHI,202411170chi,2024,11,REG,GB,CHI,Jordan Love,LoveJo03,4,12,3,6,1.5,0,
2024_11_GB_CHI,202411170chi,2024,11,REG,GB,CHI,Emanuel Wilson,WilsEm00,2,8,4,9,4.5,0,
2024_11_GB_CHI,202411170chi,2024,11,REG,GB,CHI,Jayden Reed,ReedJa03,1,-5,-5,0,0,0,
2024_11_JAX_DET,202411170det,2024,11,REG,DET,JAX,David Montgomery,MontDa01,15,38,2.5,37,2.5,0,
2024_11_JAX_DET,202411170det,2024,11,REG,DET,JAX,Jahmyr Gibbs,GibbJa01,11,35,3.2,34,3.1,2,
2024_11_JAX_DET,202411170det,2024,11,REG,DET,JAX,Sione Vaki,VakiSi00,5,4,0.8,5,1,0,
2024_11_JAX_DET,202411170det,2024,11,REG,DET,JAX,Jared Goff,GoffJa00,4,21,5.3,0,0,0,
2024_11_JAX_DET,202411170det,2024,11,REG,DET,JAX,Hendon Hooker,HookHe00,4,3,0.8,0,0,0,
2024_11_JAX_DET,202411170det,2024,11,REG,DET,JAX,Craig Reynolds,ReynCr00,2,17,8.5,4,2,0,
2024_11_JAX_DET,202411170det,2024,11,REG,DET,JAX,Amon-Ra St. Brown,StxxAm00,1,-4,-4,0,0,0,
2024_11_JAX_DET,202411170det,2024,11,REG,DET,JAX,Jameson Williams,WillJa11,1,2,2,0,0,0,
2024_11_JAX_DET,202411170det,2024,11,REG,JAX,DET,Travis Etienne,EtieTr00,12,19,1.6,8,0.7,0,
2024_11_JAX_DET,202411170det,2024,11,REG,JAX,DET,D'Ernest Johnson,JohnDE04,2,2,1,1,0.5,0,
2024_11_JAX_DET,202411170det,2024,11,REG,JAX,DET,Mac Jones,JoneMa05,2,7,3.5,0,0,0,
2024_11_JAX_DET,202411170det,2024,11,REG,JAX,DET,Brian Thomas,ThomBr06,1,4,4,0,0,0,
2024_11_LV_MIA,202411170mia,2024,11,REG,MIA,LV,De'Von Achane,AchaDe00,17,21,1.2,52,3.1,0,
2024_11_LV_MIA,202411170mia,2024,11,REG,MIA,LV,Jaylen Wright,WrigJa04,5,-1,-0.2,5,1,0,
2024_11_LV_MIA,202411170mia,2024,11,REG,MIA,LV,Raheem Mostert,MostRa00,3,-3,-1,1,0.3,0,
2024_11_LV_MIA,202411170mia,2024,11,REG,MIA,LV,Malik Washington,WashMa00,1,0,0,7,7,0,
2024_11_LV_MIA,202411170mia,2024,11,REG,LV,MIA,Alexander Mattison,MattAl01,5,7,1.4,12,2.4,0,
2024_11_LV_MIA,202411170mia,2024,11,REG,LV,MIA,Zamir White,WhitZa01,5,3,0.6,6,1.2,0,
2024_11_LV_MIA,202411170mia,2024,11,REG,LV,MIA,Gardner Minshew II,MinsGa00,2,7,3.5,0,0,0,
2024_11_LV_MIA,202411170mia,2024,11,REG,LV,MIA,Ameer Abdullah,AbduAm00,1,0,0,1,1,0,
2024_11_LV_MIA,202411170mia,2024,11,REG,LV,MIA,Brock Bowers,BoweBr01,1,-3,-3,0,0,0,
2024_11_LV_MIA,202411170mia,2024,11,REG,LV,MIA,Jakobi Meyers,MeyeJa01,1,9,9,11,11,0,
2024_11_LV_MIA,202411170mia,2024,11,REG,LV,MIA,Tre Tucker,TuckTr00,1,5,5,2,2,0,
2024_11_LA_NE,202411170nwe,2024,11,REG,NE,LA,Rhamondre Stevenson,StevRh00,20,49,2.5,24,1.2,0,
2024_11_LA_NE,202411170nwe,2024,11,REG,NE,LA,Antonio Gibson,GibsAn00,4,12,3,6,1.5,0,
2024_11_LA_NE,202411170nwe,2024,11,REG,NE,LA,Drake Maye,MayeDr00,3,27,9,0,0,0,
2024_11_LA_NE,202411170nwe,2024,11,REG,NE,LA,Jamycal Hasty,HastJa02,2,1,0.5,1,0.5,0,
2024_11_LA_NE,202411170nwe,2024,11,REG,NE,LA,Marcus Jones,JoneMa06,1,5,5,0,0,0,
2024_11_LA_NE,202411170nwe,2024,11,REG,LA,NE,Kyren Williams,WillKy02,15,45,3,41,2.7,3,
2024_11_LA_NE,202411170nwe,2024,11,REG,LA,NE,Blake Corum,CoruBl00,5,16,3.2,5,1,0,
2024_11_LA_NE,202411170nwe,2024,11,REG,LA,NE,Matthew Stafford,StafMa00,4,0,0,0,0,0,
2024_11_CLE_NO,202411170nor,2024,11,REG,NO,CLE,Alvin Kamara,KamaAl00,16,45,2.8,22,1.4,1,
2024_11_CLE_NO,202411170nor,2024,11,REG,NO,CLE,Taysom Hill,HillTa00,7,41,5.9,97,13.9,3,
2024_11_CLE_NO,202411170nor,2024,11,REG,NO,CLE,Jake Haener,HaenJa00,2,-2,-1,0,0,0,
2024_11_CLE_NO,202411170nor,2024,11,REG,NO,CLE,Jordan Mims,MimsJo00,2,2,1,1,0.5,0,
2024_11_CLE_NO,202411170nor,2024,11,REG,NO,CLE,Derek Carr,CarrDe02,1,6,6,2,2,0,
2024_11_CLE_NO,202411170nor,2024,11,REG,CLE,NO,Nick Chubb,ChubNi00,11,25,2.3,25,2.3,1,
2024_11_CLE_NO,202411170nor,2024,11,REG,CLE,NO,Jerome Ford,FordJe00,5,6,1.2,4,0.8,0,
2024_11_CLE_NO,202411170nor,2024,11,REG,CLE,NO,Pierre Strong,StroPi00,2,2,1,3,1.5,0,
2024_11_CLE_NO,202411170nor,2024,11,REG,CLE,NO,Kadarius Toney,ToneKa00,1,-7,-7,0,0,0,
2024_11_CLE_NO,202411170nor,2024,11,REG,CLE,NO,Jameis Winston,WinsJa00,1,8,8,0,0,0,
2024_11_IND_NYJ,202411170nyj,2024,11,REG,NYJ,IND,Breece Hall,HallBr03,16,29,1.8,49,3.1,2,
2024_11_IND_NYJ,202411170nyj,2024,11,REG,NYJ,IND,Braelon Allen,AlleBr05,2,3,1.5,3,1.5,0,
2024_11_IND_NYJ,202411170nyj,2024,11,REG,NYJ,IND,Tyler Conklin,ConkTy00,1,0,0,0,0,0,
2024_11_IND_NYJ,202411170nyj,2024,11,REG,NYJ,IND,Aaron Rodgers,RodgAa00,1,7,7,0,0,0,
2024_11_IND_NYJ,202411170nyj,2024,11,REG,IND,NYJ,Jonathan Taylor,TaylJo02,24,17,0.7,40,1.7,0,
2024_11_IND_NYJ,202411170nyj,2024,11,REG,IND,NYJ,Anthony Richardson,RichAn03,10,11,1.1,21,2.1,3,
2024_11_IND_NYJ,202411170nyj,2024,11,REG,IND,NYJ,Adonai Mitchell,MitcAd00,1,0,0,2,2,0,
2024_11_BAL_PIT,202411170pit,2024,11,REG,PIT,BAL,Najee Harris,HarrNa00,18,36,2,27,1.5,2,
2024_11_BAL_PIT,202411170pit,2024,11,REG,PIT,BAL,Jaylen Warren,WarrJa01,9,33,3.7,8,0.9,0,
2024_11_BAL_PIT,202411170pit,2024,11,REG,PIT,BAL,Russell Wilson,WilsRu00,4,0,0,1,0.3,0,
2024_11_BAL_PIT,202411170pit,2024,11,REG,PIT,BAL,Justin Fields,FielJu00,2,17,8.5,0,0,0,
2024_11_BAL_PIT,202411170pit,2024,11,REG,PIT,BAL,Cordarrelle Patterson,PattCo00,1,0,0,0,0,0,
2024_11_BAL_PIT,202411170pit,2024,11,REG,BAL,PIT,Derrick Henry,HenrDe00,13,40,3.1,25,1.9,1,
2024_11_BAL_PIT,202411170pit,2024,11,REG,BAL,PIT,Lamar Jackson,JackLa00,4,43,10.8,3,0.8,0,
2024_11_BAL_PIT,202411170pit,2024,11,REG,BAL,PIT,Justice Hill,HillJu00,2,6,3,7,3.5,0,
2024_11_MIN_TEN,202411170oti,2024,11,REG,TEN,MIN,Tony Pollard,PollTo00,9,7,0.8,8,0.9,1,
2024_11_MIN_TEN,202411170oti,2024,11,REG,TEN,MIN,Will Levis,LeviWi00,7,16,2.3,2,0.3,0,
2024_11_MIN_TEN,202411170oti,2024,11,REG,TEN,MIN,Tyjae Spears,SpeaTy00,3,0,0,0,0,0,
2024_11_MIN_TEN,202411170oti,2024,11,REG,MIN,TEN,Aaron Jones,JoneAa00,15,29,1.9,10,0.7,0,
2024_11_MIN_TEN,202411170oti,2024,11,REG,MIN,TEN,Cam Akers,AkerCa00,10,17,1.7,8,0.8,0,
2024_11_MIN_TEN,202411170oti,2024,11,REG,MIN,TEN,Sam Darnold,DarnSa00,8,12,1.5,6,0.8,0,
2024_11_ATL_DEN,202411170den,2024,11,REG,DEN,ATL,Javonte Williams,WillJa10,9,34,3.8,25,2.8,0,
2024_11_ATL_DEN,202411170den,2024,11,REG,DEN,ATL,Audric Estime,EstiAu00,6,10,1.7,6,1,0,
2024_11_ATL_DEN,202411170den,2024,11,REG,DEN,ATL,Jaleel McLaughlin,McLaJa00,4,13,3.3,6,1.5,0,
2024_11_ATL_DEN,202411170den,2024,11,REG,DEN,ATL,Marvin Mims,MimsMa00,3,4,1.3,0,0,0,
2024_11_ATL_DEN,202411170den,2024,11,REG,DEN,ATL,Michael Burton,BurtMi00,2,0,0,2,1,0,
2024_11_ATL_DEN,202411170den,2024,11,REG,DEN,ATL,Bo Nix,NixxBo00,2,5,2.5,0,0,0,
2024_11_ATL_DEN,202411170den,2024,11,REG,ATL,DEN,Bijan Robinson,RobiBi01,12,22,1.8,13,1.1,0,
2024_11_ATL_DEN,202411170den,2024,11,REG,ATL,DEN,Jase McClellan,McClJa05,8,6,0.8,9,1.1,0,
2024_11_ATL_DEN,202411170den,2024,11,REG,ATL,DEN,Kirk Cousins,CousKi00,1,0,0,0,0,0,
2024_11_SEA_SF,202411170sfo,2024,11,REG,SF,SEA,Christian McCaffrey,McCaCh01,19,42,2.2,37,1.9,0,
2024_11_SEA_SF,202411170sfo,2024,11,REG,SF,SEA,Brock Purdy,PurdBr00,5,34,6.8,6,1.2,0,
2024_11_SEA_SF,202411170sfo,2024,11,REG,SF,SEA,Jordan Mason,MasoJo00,2,11,5.5,2,1,0,
2024_11_SEA_SF,202411170sfo,2024,11,REG,SF,SEA,Deebo Samuel,SamuDe00,1,-1,-1,0,0,0,
2024_11_SEA_SF,202411170sfo,2024,11,REG,SEA,SF,Kenneth Walker III,WalkKe00,14,13,0.9,41,2.9,4,
2024_11_SEA_SF,202411170sfo,2024,11,REG,SEA,SF,Zach Charbonnet,CharZa00,4,0,0,3,0.8,0,
2024_11_SEA_SF,202411170sfo,2024,11,REG,SEA,SF,Geno Smith,SmitGe00,4,29,7.3,0,0,0,
2024_11_SEA_SF,202411170sfo,2024,11,REG,SEA,SF,Jaxon Smith-Njigba,SmitJa06,1,4,4,4,4,0,
2024_11_KC_BUF,202411170buf,2024,11,REG,BUF,KC,Josh Allen,AlleJo02,12,29,2.4,26,2.2,1,
2024_11_KC_BUF,202411170buf,2024,11,REG,BUF,KC,James Cook,CookJa01,9,16,1.8,4,0.4,2,
2024_11_KC_BUF,202411170buf,2024,11,REG,BUF,KC,Ray Davis,DaviRa04,5,5,1,6,1.2,0,
2024_11_KC_BUF,202411170buf,2024,11,REG,BUF,KC,Ty Johnson,JohnTy02,5,9,1.8,9,1.8,0,
2024_11_KC_BUF,202411170buf,2024,11,REG,KC,BUF,Kareem Hunt,HuntKa00,14,33,2.4,27,1.9,0,
2024_11_KC_BUF,202411170buf,2024,11,REG,KC,BUF,Mecole Hardman,HardMe00,1,9,9,0,0,0,
2024_11_KC_BUF,202411170buf,2024,11,REG,KC,BUF,Carson Steele,SteeCa00,1,0,0,2,2,0,
2024_11_KC_BUF,202411170buf,2024,11,REG,KC,BUF,Xavier Worthy,WortXa00,1,7,7,0,0,0,
2024_11_CIN_LAC,202411170sdg,2024,11,REG,LAC,CIN,J.K. Dobbins,DobbJK00,11,17,1.5,39,3.5,3,
2024_11_CIN_LAC,202411170sdg,2024,11,REG,LAC,CIN,Gus Edwards,EdwaGu00,6,13,2.2,14,2.3,1,
2024_11_CIN_LAC,202411170sdg,2024,11,REG,LAC,CIN,Justin Herbert,HerbJu00,5,65,13,0,0,0,
2024_11_CIN_LAC,202411170sdg,2024,11,REG,LAC,CIN,Hassan Haskins,HaskHa00,2,1,0.5,0,0,0,
2024_11_CIN_LAC,202411170sdg,2024,11,REG,LAC,CIN,Derius Davis,DaviDe02,1,4,4,2,2,0,
2024_11_CIN_LAC,202411170sdg,2024,11,REG,CIN,LAC,Chase Brown,BrowCh10,22,36,1.6,50,2.3,4,
2024_11_CIN_LAC,202411170sdg,2024,11,REG,CIN,LAC,Joe Burrow,BurrJo01,2,9,4.5,19,9.5,0,
2024_11_CIN_LAC,202411170sdg,2024,11,REG,CIN,LAC,Drew Sample,SampDr00,1,-4,-4,0,0,0,
2024_11_HOU_DAL,202411180dal,2024,11,REG,DAL,HOU,Rico Dowdle,DowdRi01,10,5,0.5,23,2.3,0,
2024_11_HOU_DAL,202411180dal,2024,11,REG,DAL,HOU,Deuce Vaughn,VaugDe00,4,8,2,5,1.3,0,
2024_11_HOU_DAL,202411180dal,2024,11,REG,DAL,HOU,Cooper Rush,RushCo00,2,0,0,2,1,0,
2024_11_HOU_DAL,202411180dal,2024,11,REG,DAL,HOU,Ezekiel Elliott,ElliEz00,1,6,6,2,2,0,
2024_11_HOU_DAL,202411180dal,2024,11,REG,DAL,HOU,CeeDee Lamb,LambCe00,1,0,0,13,13,0,
2024_11_HOU_DAL,202411180dal,2024,11,REG,HOU,DAL,Joe Mixon,MixoJo00,20,79,4,30,1.5,2,
2024_11_HOU_DAL,202411180dal,2024,11,REG,HOU,DAL,C.J. Stroud,StroCJ00,3,26,8.7,0,0,0,
2024_11_HOU_DAL,202411180dal,2024,11,REG,HOU,DAL,Tank Dell,DellNa00,1,0,0,4,4,0,
2024_11_HOU_DAL,202411180dal,2024,11,REG,HOU,DAL,Dameon Pierce,PierDa01,1,0,0,2,2,0,
2024_12_PIT_CLE,202411210cle,2024,12,REG,CLE,PIT,Nick Chubb,ChubNi00,20,27,1.4,32,1.6,0,
2024_12_PIT_CLE,202411210cle,2024,12,REG,CLE,PIT,Jerome Ford,FordJe00,4,6,1.5,13,3.3,0,
2024_12_PIT_CLE,202411210cle,2024,12,REG,CLE,PIT,Jameis Winston,WinsJa00,3,5,1.7,2,0.7,0,
2024_12_PIT_CLE,202411210cle,2024,12,REG,PIT,CLE,Najee Harris,HarrNa00,16,18,1.1,23,1.4,0,
2024_12_PIT_CLE,202411210cle,2024,12,REG,PIT,CLE,Jaylen Warren,WarrJa01,11,24,2.2,21,1.9,0,
2024_12_PIT_CLE,202411210cle,2024,12,REG,PIT,CLE,Justin Fields,FielJu00,3,26,8.7,0,0,0,
2024_12_PIT_CLE,202411210cle,2024,12,REG,PIT,CLE,Russell Wilson,WilsRu00,3,10,3.3,0,0,0,
2024_12_PIT_CLE,202411210cle,2024,12,REG,PIT,CLE,Cordarrelle Patterson,PattCo00,1,-2,-2,0,0,0,
2024_12_KC_CAR,202411240car,2024,12,REG,CAR,KC,Chuba Hubbard,HubbCh01,16,26,1.6,32,2,1,
2024_12_KC_CAR,202411240car,2024,12,REG,CAR,KC,Bryce Young,YounBr01,3,16,5.3,4,1.3,0,
2024_12_KC_CAR,202411240car,2024,12,REG,CAR,KC,Jonathon Brooks,BrooJo02,2,4,2,3,1.5,0,
2024_12_KC_CAR,202411240car,2024,12,REG,KC,CAR,Kareem Hunt,HuntKa00,16,37,2.3,31,1.9,0,
2024_12_KC_CAR,202411240car,2024,12,REG,KC,CAR,Patrick Mahomes,MahoPa00,5,57,11.4,3,0.6,0,
2024_12_KC_CAR,202411240car,2024,12,REG,KC,CAR,Mecole Hardman,HardMe00,2,5,2.5,10,5,2,
2024_12_KC_CAR,202411240car,2024,12,REG,KC,CAR,Samaje Perine,PeriSa00,1,9,9,4,4,0,
2024_12_KC_CAR,202411240car,2024,12,REG,KC,CAR,Carson Steele,SteeCa00,1,1,1,3,3,0,
2024_12_KC_CAR,202411240car,2024,12,REG,KC,CAR,Xavier Worthy,WortXa00,1,2,2,3,3,0,
2024_12_MIN_CHI,202411240chi,2024,12,REG,CHI,MIN,D'Andre Swift,SwifDA00,13,15,1.2,15,1.2,0,
2024_12_MIN_CHI,202411240chi,2024,12,REG,CHI,MIN,Caleb Williams,WillCa03,6,33,5.5,0,0,0,
2024_12_MIN_CHI,202411240chi,2024,12,REG,CHI,MIN,Roschon Johnson,JohnRo07,2,2,1,0,0,0,
2024_12_MIN_CHI,202411240chi,2024,12,REG,CHI,MIN,D.J. Moore,MoorD.00,1,11,11,2,2,0,
2024_12_MIN_CHI,202411240chi,2024,12,REG,MIN,CHI,Aaron Jones,JoneAa00,22,46,2.1,60,2.7,0,
2024_12_MIN_CHI,202411240chi,2024,12,REG,MIN,CHI,Cam Akers,AkerCa00,3,16,5.3,3,1,0,
2024_12_MIN_CHI,202411240chi,2024,12,REG,MIN,CHI,Sam Darnold,DarnSa00,2,-1,-0.5,0,0,0,
2024_12_TEN_HOU,202411240htx,2024,12,REG,HOU,TEN,Joe Mixon,MixoJo00,14,3,0.2,19,1.4,1,
2024_12_TEN_HOU,202411240htx,2024,12,REG,HOU,TEN,C.J. Stroud,StroCJ00,3,17,5.7,1,0.3,0,
2024_12_TEN_HOU,202411240htx,2024,12,REG,TEN,HOU,Tony Pollard,PollTo00,24,55,2.3,64,2.7,3,
2024_12_TEN_HOU,202411240htx,2024,12,REG,TEN,HOU,Will Levis,LeviWi00,8,9,1.1,1,0.1,0,
2024_12_TEN_HOU,202411240htx,2024,12,REG,TEN,HOU,Julius Chestnut,ChesJu00,1,0,0,3,3,0,
2024_12_DET_IND,202411240clt,2024,12,REG,IND,DET,Jonathan Taylor,TaylJo02,11,17,1.5,18,1.6,1,
2024_12_DET_IND,202411240clt,2024,12,REG,IND,DET,Anthony Richardson,RichAn03,10,39,3.9,22,2.2,2,
2024_12_DET_IND,202411240clt,2024,12,REG,DET,IND,Jahmyr Gibbs,GibbJa01,21,52,2.5,38,1.8,2,
2024_12_DET_IND,202411240clt,2024,12,REG,DET,IND,David Montgomery,MontDa01,8,15,1.9,22,2.8,3,
2024_12_DET_IND,202411240clt,2024,12,REG,DET,IND,Jared Goff,GoffJa00,2,0,0,0,0,0,
2024_12_DET_IND,202411240clt,2024,12,REG,DET,IND,Craig Reynolds,ReynCr00,1,5,5,1,1,0,
2024_12_DET_IND,202411240clt,2024,12,REG,DET,IND,Jameson Williams,WillJa11,1,3,3,1,1,0,
2024_12_NE_MIA,202411240mia,2024,12,REG,MIA,NE,De'Von Achane,AchaDe00,10,24,2.4,8,0.8,1,
2024_12_NE_MIA,202411240mia,2024,12,REG,MIA,NE,Jaylen Wright,WrigJa04,7,15,2.1,13,1.9,1,
2024_12_NE_MIA,202411240mia,2024,12,REG,MIA,NE,Tua Tagovailoa,TagoTu00,3,-2,-0.7,0,0,0,
2024_12_NE_MIA,202411240mia,2024,12,REG,MIA,NE,Raheem Mostert,MostRa00,2,3,1.5,2,1,0,
2024_12_NE_MIA,202411240mia,2024,12,REG,MIA,NE,Jonnu Smith,SmitJo01,1,0,0,0,0,0,
2024_12_NE_MIA,202411240mia,2024,12,REG,MIA,NE,Malik Washington,WashMa00,1,2,2,0,0,0,
2024_12_NE_MIA,202411240mia,2024,12,REG,NE,MIA,Rhamondre Stevenson,StevRh00,8,9,1.1,4,0.5,0,
2024_12_NE_MIA,202411240mia,2024,12,REG,NE,MIA,Antonio Gibson,GibsAn00,6,21,3.5,10,1.7,0,
2024_12_NE_MIA,202411240mia,2024,12,REG,NE,MIA,Drake Maye,MayeDr00,5,19,3.8,7,1.4,0,
2024_12_NE_MIA,202411240mia,2024,12,REG,NE,MIA,Demario Douglas,DougDe00,1,1,1,0,0,0,
2024_12_NE_MIA,202411240mia,2024,12,REG,NE,MIA,Jamycal Hasty,HastJa02,1,14,14,1,1,0,
